193,    5.1318922,    13.177475
194,   4.68059969,   13.3218384
195,   4.22479105,   13.4513798
196,   3.76495886,   13.5659885
197,    3.3015976,   13.6655741
198,    2.8352015,    13.750083
199,   2.36626434,   13.8195143
200,   1.89527607,   13.8739262
201,   1.42271841,   13.9135809
202,  0.949056625,   13.9396591
203,  0.474721521,   13.9552164
204,   9.80414391,   10.1162796
205,   9.45951366,   10.4111824
206,   9.09984589,   10.6933203
207,   8.72788906,   10.9627228
208,   8.34554577,   11.2190418
209,   7.95401478,    11.461935
210,   7.55411768,   11.6911449
211,   7.14650917,    11.906496
212,   6.73177481,   12.1078777
213,   6.31047201,   12.2952223
214,   5.88313675,   12.4684887
215,   5.45028877,   12.6276321
216,   5.01242876,   12.7725973
217,   4.57004738,   12.9033127
218,   4.12362385,    13.019701
219,   3.67363262,   13.1216812
220,   3.22054577,   13.2091999
221,   2.76483488,   13.2822475
222,   2.30696774,   13.3408871
223,   1.84740353,   13.3852501
224,   1.38658917,   13.4157352
225,  0.924943805,   13.4337997
226,  0.462745488,   13.4429083
227,    9.6325016,   9.90316105
228,   9.30102444,   10.1725807
229,   8.94891071,   10.4339161
230,   8.58176231,   10.6856918
231,   8.20338058,   10.9258566
232,   7.81576347,   11.1532211
233,   7.42004108,   11.3672047
234,   7.01698637,   11.5675411
235,   6.60723591,   11.7541237
236,   6.19137096,   11.9269276
237,    5.7699399,   12.0859642
238,   5.34346581,   12.2312469
239,    4.9124465,   12.3627691
240,   4.47736216,   12.4805021
241,   4.03867722,   12.5844049
242,   3.59684801,   12.6744318
243,   3.15232611,   12.7505617
244,   2.70556021,   12.8128328
245,   2.25699186,   12.8613596
246,   1.80705369,   12.8963432
247,   1.35616446,   12.9182987
248,  0.904669166,   12.9288902
249,  0.452693552,   12.9315186
250,   9.51338196,   9.69094372
251,   9.20152283,   9.92098618
252,   8.85702801,   10.1559029
253,   8.49253845,   10.3887911
254,   8.11547852,   10.6131668
255,    7.7291832,   10.8257751
256,   7.33508205,   11.0254478
257,   6.93402624,   11.2117653
258,   6.52667618,   11.3846035
259,   6.11362267,   11.5439663
260,   5.69541836,   11.6899052
261,   5.27258825,   11.8224812
262,   4.84562397,   11.9417324
263,   4.41499519,   12.0476723
264,   3.98115277,   12.1402931
265,   3.54453421,   12.2195797
266,   3.10557079,   12.2855473
267,   2.66468811,   12.3382702
268,   2.22230506,   12.3779106
269,   1.77883315,   12.4047518
270,   1.33466399,   12.4194746
